"id";"key";"dealer_id";"product_id"
1475;"15728513";15;259
1476;"16058044";15;112
1477;"15728545";15;72
1478;"15881517";15;364
1479;"15881621";15;14
1480;"15878427";15;247
1481;"15881624";15;297
1482;"15057161";15;296
1483;"15728527";15;398
1484;"15881608";15;143
1485;"15881548";15;142
1486;"15881595";15;20
1487;"15881521";15;372
1488;"15881511";15;274
1489;"20632840";15;410
1490;"15881597";15;153
1491;"15881519";15;368
1492;"18381739";15;299
1493;"15881567";15;131
1494;"15728551";15;29
1495;"15881538";15;76
1496;"15878431";15;309
1497;"20632804";15;417
1498;"15878429";15;261
1499;"15881550";15;138
1500;"16058046";15;113
1501;"16058048";15;382
1502;"15881618";15;44
1503;"18382561";15;373
1504;"18381823";15;367
1505;"15057139";15;258
1506;"20633314";15;414
1507;"15057130";15;242
1508;"15881593";15;13
1509;"15881582";15;27
1510;"15881596";15;152
1511;"15728554";15;31
1512;"16058062";15;385
1513;"15881577";15;199
1514;"15728533";15;63
1515;"16058043";15;386
1516;"18382543";15;302
1517;"15881616";15;106
1518;"16058045";15;389
1519;"15878426";15;282
1520;"15881568";15;110
1521;"15878425";15;285
1522;"16058064";15;384
1523;"15881522";15;64
1524;"15881513";15;289
1525;"20633302";15;251
1526;"15881565";15;117
1527;"15881614";15;103
1528;"15881540";15;107
1529;"15881604";15;160
1530;"15881569";15;111
1531;"15881534";15;70
1532;"18381871";15;371
1533;"16174936";15;292
1534;"15881612";15;141
1535;"15881543";15;81
1536;"15881610";15;137
1537;"15728536";15;53
1538;"16058041";15;387
1539;"15728555";15;22
1540;"15728538";15;47
1541;"15881598";15;154
1542;"15881599";15;155
1543;"15728559";15;8
1544;"15881581";15;26
1545;"15881558";15;177
1546;"15728537";15;54
1547;"15881592";15;7
1548;"15057176";15;281
1549;"16058052";15;377
1550;"15881615";15;105
1551;"15881602";15;158
1552;"15881605";15;161
1553;"20633350";15;416
1554;"15881619";15;45
1555;"15881620";15;43
1556;"15728534";15;69
1557;"15881562";15;116
1558;"15728553";15;30
1559;"15728552";15;28
1560;"15881617";15;42
1561;"15881556";15;179
1562;"15881554";15;180
1563;"20633512";15;275
1564;"20621566";15;312
1565;"20621584";15;476
1566;"16058047";15;388
1567;"15881590";15;9
1568;"24973263";15;1
1569;"15881591";15;6
1570;"15057142";15;264
1571;"24968883";15;3
1572;"24968877";15;2
1573;"15881527";15;61
1574;"15881603";15;159
1575;"15728539";15;48
1576;"15881525";15;58
1577;"15881587";15;104
1578;"15881560";15;126
1579;"15881524";15;66
1580;"15881544";15;149
1581;"21451348";15;429
1582;"21451342";15;428
1583;"21451324";15;425
1584;"21451282";15;418
1585;"21451288";15;419
1586;"21451354";15;430
1587;"21451318";15;424
1588;"21451366";15;432
1589;"21451360";15;431
1590;"18382279";15;323
1591;"18382519";15;324
1592;"21451330";15;426
1593;"21451312";15;423
1594;"21451306";15;422
1595;"15881601";15;157
1596;"18381781";15;322
1597;"21451336";15;427
1598;"18381757";15;321
1599;"21451294";15;420
1600;"15877620";15;248
1601;"20633086";15;278
1602;"20621572";15;319
1603;"15881564";15;109
1604;"15881572";15;120
1605;"15878428";15;255
1606;"20621590";15;315
1607;"15057131";15;243
1608;"15881583";15;23
1609;"21451300";15;421
1610;"15057132";15;244
1611;"15881563";15;108
1612;"15881633";15;333
1613;"20632768";15;252
1614;"15057137";15;256
1615;"16028060";15;199
1616;"15878430";15;262
1617;"15881647";15;353
1618;"15881635";15;338
1619;"15881641";15;350
1620;"15881629";15;356
1621;"15881646";15;352
1622;"15881640";15;349
1623;"15881651";15;358
1624;"20633638";15;412
1625;"15881631";15;331
1626;"15881652";15;359
1627;"15881653";15;360
1628;"15881649";15;342
1629;"15881637";15;343
1630;"15881644";15;347
1631;"15881627";15;336
1632;"15881632";15;332
1633;"15881648";15;354
1634;"15881626";15;335
1635;"15881642";15;351
1636;"15881628";15;355
1637;"15881643";15;346
1638;"15881638";15;344
1639;"15881625";15;334
1640;"15881639";15;345
1641;"15881650";15;341
1642;"15881645";15;348
1643;"15881634";15;337
1644;"15881546";15;136
1645;"15881551";15;135
1646;"15881552";15;134
1647;"15881630";15;357
1648;"15881636";15;339
1649;"15889296";15;340
1650;"15881530";15;167
1651;"25458243";15;234
1652;"25458129";15;212
1653;"25458219";15;220
1654;"25458261";15;221
1655;"25458249";15;235
1656;"25458117";15;213
1657;"25458231";15;239
1658;"25458237";15;237
1659;"25458273";15;223
1660;"25458159";15;225
1661;"25458153";15;224
1662;"25458183";15;216
1663;"30420483";1;18
1664;"30148170";1;152
1665;"29454019";1;142
1666;"30420419";1;128
1667;"40019175";1;397
1668;"29454009";1;144
1669;"41439661";1;146
1670;"44586174";1;14
1671;"32322143";1;390
1672;"29454016";1;140
1673;"32006145";1;13
1674;"44185865";1;156
1675;"40019190";1;393
1676;"42468032";1;48
1677;"40019194";1;63
1678;"30267206";1;12
1679;"44232006";1;58
1680;"44231947";1;66
1681;"45351517";1;124
1682;"59072465";1;81
1683;"44231991";1;150
1684;"44232025";1;396
1685;"40019183";1;391
1686;"41439662";1;143
1687;"44231950";1;31
1688;"30420349";1;67
1689;"44231958";1;54
1690;"44232004";1;254
1691;"44231970";1;86
1692;"44231954";1;50
1693;"40019201";1;400
1694;"44231997";1;130
1695;"39644556";1;198
1696;"39640982";1;72
1697;"40019199";1;57
1698;"44185868";1;153
1699;"44231972";1;53
1700;"42048368";1;61
1701;"153796218";1;106
1702;"44231961";1;402
1703;"44231960";1;290
1704;"44056890";1;38
1705;"32395695";1;60
1706;"45316300";1;286
1707;"41439659";1;139
1708;"44185692";1;158
1709;"44232000";1;406
1710;"44232019";1;263
1711;"41439663";1;138
1712;"44231934";1;245
1713;"30420470";1;50
1714;"44232073";1;51
1715;"44231948";1;64
1716;"40019179";1;20
1717;"44232062";1;392
1718;"44231940";1;149
1719;"44231981";1;68
1720;"44231976";1;403
1721;"44231946";1;293
1722;"44232057";1;46
1723;"45316302";1;271
1724;"45351531";1;281
1725;"44232026";1;148
1726;"40019195";1;47
1727;"44232054";1;258
1728;"44232027";1;21
1729;"44231966";1;126
1730;"44230470";1;184
1731;"44231996";1;172
1732;"44232087";1;257
1733;"40019189";1;123
1734;"44232075";1;30
1735;"1001472240";5;288
1736;"1001472227";5;246
1737;"1001472237";5;272
1738;"1001472228";5;275
1739;"1001472229";5;276
1740;"1001472238";5;281
1741;"1001472239";5;282
1742;"1001472234";5;269
1743;"1001472235";5;270
1744;"1001472268";5;38
1745;"1001472277";5;72
1746;"1001472232";5;409
1747;"1001472233";5;410
1748;"1001472256";5;390
1749;"1001472269";5;26
1750;"1001472260";5;403
1751;"1001472255";5;131
1752;"1001472278";5;74
1753;"1001472265";5;67
1754;"1001472266";5;65
1755;"1001472261";5;408
1756;"1001472272";5;204
1757;"1001472245";5;306
1758;"1001472246";5;307
1759;"1001472267";5;62
1760;"1001472225";5;240
1761;"1001472244";5;299
1762;"1001472243";5;298
1763;"1001472230";5;476
1764;"1001472252";5;389
1765;"1001472285";5;164
1766;"1001472271";5;200
1767;"1001472273";5;12
1768;"1001472194";5;406
1769;"1001472248";5;324
1770;"1001472249";5;329
1771;"1001472247";5;323
1772;"1001472250";5;330
1773;"1001472241";5;290
1774;"1001472223";5;249
1775;"1001472224";5;250
1776;"1001472242";5;291
1777;"1001472281";5;106
1778;"1001472259";5;402
1779;"1001472258";5;401
1780;"1001472257";5;400
1781;"1001472264";5;55
1782;"1001472253";5;128
1783;"1001472226";5;245
1784;"1001472254";5;130
1785;"1001472275";5;16
1786;"1001472274";5;18
1787;"1001472263";5;46
1788;"1001472284";5;123
1789;"1001472270";5;39
1790;"1001472262";5;59
1791;"1001472283";5;158
1792;"1001472282";5;152
1793;"1001472280";5;105
1794;"1001472279";5;103
1795;"1001472276";5;19
1796;"717999592";17;243
1797;"717999629";17;249
1798;"717999417";17;409
1799;"717999408";17;250
1800;"717999615";17;251
1801;"717999672";17;254
1802;"717999545";17;294
1803;"865197051";17;271
1804;"717999622";17;284
1805;"874974462";17;332
1806;"866298013";17;214
1807;"970374009";17;286
1808;"866333800";17;215
1809;"718000962";17;54
1810;"970387456";17;1
1811;"970387453";17;129
1812;"972676201";17;130
1813;"972675519";17;131
1814;"970376884";17;241
1815;"970379773";17;242
1816;"718002325";17;313
1817;"778954875";17;311
1818;"718000129";17;307
1819;"778955318";17;308
1820;"866785166";17;217
1821;"674680262";17;422
1822;"674702000";17;420
1823;"674684380";17;428
1824;"674689461";17;431
1825;"674684389";17;425
1826;"674682694";17;429
1827;"674686848";17;432
1828;"674680044";17;426
1829;"674675777";17;420
1830;"874943446";17;423
1831;"874947960";17;230
1832;"874951651";17;232
1833;"874955692";17;233
1834;"667186351";17;462
1835;"667154072";17;457
1836;"667205999";17;459
1837;"667158744";17;464
1838;"860509000";17;463
1839;"858663048";17;226
1840;"860500818";17;224
1841;"860592578";17;225
1842;"667138927";17;437
1843;"860510674";17;223
1844;"667164623";17;448
1845;"667137973";17;461
1846;"717999698";17;157
1847;"717999693";17;156
1848;"970373050";17;281
1849;"970375473";17;255
1850;"970376281";17;246
1851;"970379098";17;247
1852;"970377695";17;266
1853;"970372102";17;267
1854;"909833708";17;263
1855;"718000561";17;15
1856;"717999697";17;158
1857;"717999700";17;155
1858;"726602390";17;159
1859;"724758458";17;105
1860;"900644119";18;239
1861;"900642865";18;238
1862;"900647999";18;237
1863;"900639409";18;234
1864;"900638483";18;235
1865;"531735052";18;402
1866;"531757364";18;401
1867;"531737458";18;400
1868;"531718523";18;403
1869;"531728763";18;391
1870;"531717804";18;390
1871;"898341289";18;210
1872;"898340578";18;209
1873;"530024228";18;271
1874;"530145011";18;290
1875;"528623838";18;258
1876;"528709081";18;257
1877;"530090753";18;288
1878;"529985141";18;264
1879;"530168143";18;292
1880;"530165035";18;291
1881;"530109630";18;289
1882;"530009500";18;265
1883;"530013702";18;266
1884;"529972217";18;254
1885;"531730388";18;405
1886;"534656259";18;131
1887;"534658090";18;130
1888;"534756125";18;408
1889;"534753801";18;407
1890;"534438916";18;397
1891;"534447374";18;396
1892;"685023081";18;180
1893;"685041029";18;179
1894;"898338489";18;208
1895;"898343122";18;207
1896;"531780145";18;241
1897;"531782265";18;240
1898;"534463306";18;306
1899;"534436990";18;308
1900;"534435405";18;307
1901;"534470521";18;303
1902;"534471042";18;302
1903;"534466393";18;301
1904;"534580937";18;299
1905;"534465092";18;298
1906;"534453424";18;296
1907;"534623576";18;295
1908;"534525133";18;479
1909;"534522772";18;312
1910;"534522915";18;472
1911;"534517451";18;452
1912;"534482894";18;476
1913;"534780554";18;320
1914;"900729170";18;217
1915;"901071085";18;219
1916;"900795668";18;218
1917;"534593726";18;328
1918;"534591260";18;327
1919;"534628129";18;330
1920;"534612612";18;329
1921;"534596058";18;326
1922;"534602726";18;325
1923;"534600011";18;324
1924;"534600586";18;323
1925;"534627349";18;321
1926;"901210107";18;232
1927;"901214653";18;233
1928;"900038087";18;231
1929;"590915757";18;432
1930;"590934033";18;430
1931;"590928127";18;422
1932;"590931066";18;421
1933;"590916997";18;428
1934;"590939046";18;429
1935;"590923983";18;427
1936;"590947729";18;425
1937;"590941432";18;426
1938;"590948256";18;424
1939;"590951712";18;419
1940;"590943952";18;418
1941;"901210445";18;229
1942;"900036562";18;228
1943;"684880238";18;148
1944;"684886045";18;140
1945;"684921139";18;146
1946;"684991891";18;144
1947;"684884105";18;143
1948;"684918518";18;147
1949;"684919616";18;141
1950;"684917429";18;145
1951;"901036214";18;213
1952;"534702209";18;394
1953;"534725028";18;393
1954;"685042487";18;186
1955;"684852057";18;158
1956;"684842178";18;154
1957;"684844833";18;152
1958;"684839307";18;160
1959;"684838504";18;156
1960;"685024738";18;177
1961;"685041716";18;173
1962;"685034060";18;178
1963;"685041660";18;175
1964;"685042353";18;183
1965;"685031838";18;184
1966;"534751139";18;406
1967;"531846867";18;388
1968;"531872427";18;389
1969;"533368493";18;386
1970;"533151252";18;384
1971;"533147419";18;385
1972;"533161983";18;383
1973;"533038451";18;380
1974;"533021166";18;379
1975;"533020012";18;378
1976;"533023218";18;377
1977;"533364895";18;381
1978;"533365969";18;382
1979;"901192740";18;463
1980;"901189715";18;440
1981;"901204650";18;226
1982;"528896527";18;461
1983;"901206296";18;224
1984;"529889279";18;462
1985;"901194775";18;225
1986;"529900646";18;459
1987;"901204355";18;223
1988;"529897703";18;448
1989;"529900727";18;437
1990;"530171613";18;294
1991;"901018205";18;215
1992;"901015314";18;214
1993;"530311059";18;412
1994;"530412894";18;413
1995;"529972348";18;261
1996;"529976980";18;259
1997;"530174845";18;281
1998;"530173304";18;282
1999;"530308111";18;414
2000;"530305367";18;415
2001;"527585723";18;254
2002;"527621071";18;253
2003;"530312440";18;409
2004;"530310152";18;410
2005;"530260673";18;250
2006;"530269234";18;249
2007;"527564430";18;247
2008;"527571766";18;245
2009;"530268832";18;275
2010;"530346093";18;277
2011;"530305153";18;276
2012;"530026654";18;272
2013;"530028395";18;273
2014;"530308963";18;416
2015;"530308890";18;417
2016;"530058834";18;263
2017;"530115576";18;284
2018;"530111080";18;285
2019;"530017190";18;267
2020;"530139882";18;286
2021;"534659036";18;129
2022;"898350801";18;1
2023;"534666258";18;128
